Product Name,Price,Image Link,Product Link
"EDNITA Mini Laptop Stand for Desk | Portable Metal PC Desk Stand, Aluminium Cooling Pad Mini Clip Compatible with MacBook Apple Laptop, Lenovo, Dell, Hp, Acer & Other Laptops Pack of-2 (Silver)",₹198,https://m.media-amazon.com/images/I/61ZejdSL77L._AC_UY218_.jpg,https://www.amazon.in/EDNITA-Portable-Aluminium-Cooling-Compatible/dp/B0D7Z944C7/ref=sr_1_18?dib=eyJ2IjoiMSJ9.goipa6ughiNplemznBvUH4UhcA7LKtJKJEWAv9o8_pZNxWTnRrByZeprQnc-7U7IJFWyZ4EZ1rKmQo6Qt6n7dlliv_iC7qePgKgFJqufu0gV0190gFcYti7sEnBGcf3fr7uSqAGAMe93nOeFOpg0RF01bG-6GJOU9ux3iOohHGIZ-rcwEEfPEZnlDczSRCR9ZyigHep79Wjm0FxpCqhmBsrlMmjIwMYgjPvPSh60hyI.V3YLmGEXQ5LLrF5WO3Pgr69hIYzq6L0fxowVhoHEHsM&dib_tag=se&keywords=apple+laptop&nsdOptOutParam=true&qid=1740646087&sr=8-18
Product Name,Price,Image Link,Product Link
"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch (39.6cm) FHD Laptop, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU","₹36,990",https://m.media-amazon.com/images/I/71k9Z+agn8L._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzM1MTQyMzA3OTc0MzQ4OjE3NDA2NDYxNzI6c3BfYXRmOjMwMDQ4NTAxNjk2NTQzMjo6MDo6&url=%2FHP-i3-1215U-Anti-Glare-15-6-inch-Graphics%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsr_1_1_sspa%3Fcrid%3D1U96Y0FQSOEUT%26dib%3DeyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE%26dib_tag%3Dse%26keywords%3DAcer%2Blaptop%26nsdOptOutParam%3Dtrue%26qid%3D1740646172%26sprefix%3D%252Caps%252C205%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"HP 15, 12th Gen Intel Core i5-1235U, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch(39.6cm) FHD Laptop, Intel Iris Xe Graphics, HD Camera, Backlit Keyboard, fy5009tu","₹52,990",https://m.media-amazon.com/images/I/71p8u7Upw1L._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzM1MTQyMzA3OTc0MzQ4OjE3NDA2NDYxNzI6c3BfYXRmOjMwMDQxMTY3NDIzMjUzMjo6MDo6&url=%2FHP-Keyboard-15-6-inch-fy5009TU-fd0111tu%2Fdp%2FB0D4M66F6R%2Fref%3Dsr_1_2_sspa%3Fcrid%3D1U96Y0FQSOEUT%26dib%3DeyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE%26dib_tag%3Dse%26keywords%3DAcer%2Blaptop%26nsdOptOutParam%3Dtrue%26qid%3D1740646172%26sprefix%3D%252Caps%252C205%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Gray, 1.59 KG","₹34,490",https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_UY218_.jpg,https://www.amazon.in/5-5625U-Premium-Windows-AL15-41-Display/dp/B0DG2GCTD7/ref=sr_1_3?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-3
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","₹23,990",https://m.media-amazon.com/images/I/61qlqvTsocL._AC_UY218_.jpg,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_4?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-4
"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","₹28,999",https://m.media-amazon.com/images/I/61keRkmSGBL._AC_UY218_.jpg,https://www.amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_5?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-5
"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Windows11Home/16GB RAM/512GB SSD/MSO) AL15-52H, 39.62cm (15.6"") IPS Full HD, Backlit Keyboard, Pure Silver, 1.7KG","₹49,999",https://m.media-amazon.com/images/I/81JjrVwWSgL._AC_UY218_.jpg,https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DDL495SX/ref=sr_1_6?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-6
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","₹32,990",https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_UY218_.jpg,https://www.amazon.in/Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_7?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-7
"Acer Chromebook CB315-4H Intel Celeron N4500 (Chrome OS/8 GB RAM/128 GB/WiFi 6) 39.6 cm (15.6"") Full HD, Silver, 1.6 KG, 3 Months Google One AI Premium Plan with Gemini Advanced & 2TB Cloud Storage","₹18,000",https://m.media-amazon.com/images/I/618YKR-dBgL._AC_UY218_.jpg,https://www.amazon.in/Chromebook-CB315-4H-Celeron-Premium-Advanced/dp/B0DH4M1MJ3/ref=sr_1_8?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-8
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","₹22,990",https://m.media-amazon.com/images/I/61qlqvTsocL._AC_UY218_.jpg,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_9?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-9
"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home) Z2-493 with 35.56 cm (14.0"") HD Display","₹23,990",https://m.media-amazon.com/images/I/61HjuZI+z2L._AC_UY218_.jpg,https://www.amazon.in/Acer-Business-Processor-Graphics-Z2-493/dp/B0B42QJMJP/ref=sr_1_10?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-10
"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray","₹39,990",https://m.media-amazon.com/images/I/51dfURQWjOL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzM1MTQyMzA3OTc0MzQ4OjE3NDA2NDYxNzI6c3BfbXRmOjMwMDE2Njg1MTAzNzQzMjo6MDo6&url=%2FMagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard%2Fdp%2FB0CRQB4HBP%2Fref%3Dsr_1_11_sspa%3Fcrid%3D1U96Y0FQSOEUT%26dib%3DeyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE%26dib_tag%3Dse%26keywords%3DAcer%2Blaptop%26nsdOptOutParam%3Dtrue%26qid%3D1740646172%26sprefix%3D%252Caps%252C205%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Dell [Smartchoice] Windows 11 Home 3520 Laptop, Intel Core i3-1215U, 12Th Gen (8GB RAM /512GB SSD /Window 11 /MS Office' 21 /15.6""(39.62 Cm) FHD Display /15 Month Mcafee /Black /1.69Kg Thin & Light","₹34,990",https://m.media-amazon.com/images/I/61-Y-eWXqtL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzM1MTQyMzA3OTc0MzQ4OjE3NDA2NDYxNzI6c3BfbXRmOjMwMDA2ODcxNjY4MTEzMjo6MDo6&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_12_sspa%3Fcrid%3D1U96Y0FQSOEUT%26dib%3DeyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE%26dib_tag%3Dse%26keywords%3DAcer%2Blaptop%26nsdOptOutParam%3Dtrue%26qid%3D1740646172%26sprefix%3D%252Caps%252C205%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Acer Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","₹29,990",https://m.media-amazon.com/images/I/51KL3aOZ0tL._AC_UY218_.jpg,https://www.amazon.in/Acer-Premium-Windows-AL15-41-Display/dp/B0CWTYGPH8/ref=sr_1_13?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-13
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","₹42,900",https://m.media-amazon.com/images/I/71czGb00k5L._AC_UY218_.jpg,https://www.amazon.in/Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_14?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-14
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG","₹22,980",https://m.media-amazon.com/images/I/61Y8j1QN5YL._AC_UY218_.jpg,https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_15?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-15
"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/4GB RTX 2050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.59KG","₹54,750",https://m.media-amazon.com/images/I/610pMwN1z6L._AC_UY218_.jpg,https://www.amazon.in/Acer-Processor-RTX2050-Windows11Home-AL15G-52/dp/B0D32SKB4C/ref=sr_1_16?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-16
"Acer ALG Gaming Laptop 12th Gen Intel Core i5 Processor (16GB RAM/512GB SSD/6GB RTX3050/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6"") Full HD, Premium Metal Body, Steel Gray, 1.99KG","₹61,990",https://m.media-amazon.com/images/I/61TeuJCIVcL._AC_UY218_.jpg,https://www.amazon.in/Acer-Processor-RTX3050-Win11Home-AL15G-52/dp/B0D32TY16C/ref=sr_1_17?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-17
"Acer Aspire 3 Intel Core i5-1235U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/WiFi 6/Intel Graphics/Win11Home) A324-51, Backlit Keyboard, Steel Gray, 1.45KG","₹41,480",https://m.media-amazon.com/images/I/71sZZwsXCmL._AC_UY218_.jpg,https://www.amazon.in/Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_18?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-18
"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Win11 Home) AL15-41, 39.62 cm (15.6"") FHD Display, Metal Body, Multicolor Backlit Keyboard, Steel Gray, 1.59 KG","₹35,990",https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_UY218_.jpg,https://www.amazon.in/Acer-5-5625U-AL15-41-Multicolor-Keyboard/dp/B0DG2LSP9N/ref=sr_1_19?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-19
"Acer One 14 AMD Ryzen 3 3250U Processor (8GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Laptop Z2-493 with 35.56 cm (14.0"") HD Display","₹24,490",https://m.media-amazon.com/images/I/81Xvvl-36aL._AC_UY218_.jpg,https://www.amazon.in/Acer-Processor-Graphics-Windows-Z2-493/dp/B0C3R5VWP3/ref=sr_1_20?crid=1U96Y0FQSOEUT&dib=eyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE&dib_tag=se&keywords=Acer+laptop&nsdOptOutParam=true&qid=1740646172&sprefix=%2Caps%2C205&sr=8-20
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg","₹38,490",https://m.media-amazon.com/images/I/61uF6mS08QL._AC_UY218_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzM1MTQyMzA3OTc0MzQ4OjE3NDA2NDYxNzI6c3BfYnRmOjMwMDE2NzM5MTEyMjQzMjo6MDo6&url=%2FDell-Inspiron-3530-i3-1305U-Comfortview%2Fdp%2FB0C4ZM63RP%2Fref%3Dsr_1_21_sspa%3Fcrid%3D1U96Y0FQSOEUT%26dib%3DeyJ2IjoiMSJ9.TCRUpO2lJOJIhqSsUmnz57wLjRMX8pjtgFIZufjk6Pxdx-anSWuVKQ5jGIQQErHc9YFxwc95xq-cvLaSSgBNVCbY8W1IUmAlDKTVwpcX1KWpxX4dCIlj3q7hKgHzU84uUbLnu0_Y0lRVw9xj7B318nroTu1oojL5pDyxpCnMC7kr9426OUjK4WpJV7b3J6USVCsKXkAMqOi2nmSNg1cRS4UP31XELYu524qLjGqQYGk.QR3Ny44Vw4UtE1nQz069Kev5JG_F2V4LvjSOwJAp-aE%26dib_tag%3Dse%26keywords%3DAcer%2Blaptop%26nsdOptOutParam%3Dtrue%26qid%3D1740646172%26sprefix%3D%252Caps%252C205%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
